,SIT_MATRICULA,RENDA_FAMILIAR,TIPO_ESCOLA_ORIGEM,ANO_CONCLUSAO_2_GRAU,COD_ESTADO_CIVIL,N_FILHOS,SEXO,PROFISSAO,DESC_CIDADE,NIVEL_FALA,NIVEL_COMPREENSAO,NIVEL_ESCRITA,NIVEL_LEITURA,NOTAS,N_FALTAS,ANO_INGRESSO,IDADE_INGRESSO,APROVACAO
11718,0,4.0,6,2009,0,0,1,0,0,1,1,1,1,0.0,46,2013,1,0
11719,0,4.0,6,2009,0,0,1,0,0,1,1,1,1,0.0,32,2013,1,0
11720,0,0.0,1,2008,0,0,1,1,1,0,0,0,0,6.0,0,2012,1,1
11721,0,0.0,6,2006,0,0,1,1,1,1,1,1,1,8.2,4,2012,1,1
11722,0,0.0,6,2006,0,0,1,1,1,1,1,1,1,8.2,4,2012,1,1
11723,0,0.0,1,2011,0,0,1,0,1,0,0,0,0,6.2,0,2012,0,1
11724,0,0.0,1,2010,0,0,1,1,1,0,0,0,0,6.5,0,2012,1,1
11725,0,0.0,1,2011,0,0,0,0,1,0,0,0,0,6.0,6,2012,0,1
11726,1,0.0,6,2011,0,0,1,0,0,0,0,0,0,6.5,0,2012,0,1
11727,0,0.0,6,2011,0,0,0,1,0,0,0,0,0,7.6,0,2012,0,1
11728,1,0.0,2,2005,0,0,1,1,1,0,0,0,0,7.5,0,2012,1,1
11729,0,2.0,1,2007,0,0,0,0,0,1,1,1,1,6.0,0,2012,1,1
11730,1,0.0,6,2011,0,0,1,0,0,0,0,0,0,6.0,2,2012,0,1
11731,0,4.0,6,2010,0,0,1,1,1,1,1,1,1,8.8,0,2015,1,1
11732,1,0.0,1,2005,0,0,1,0,1,0,0,0,0,0.3,6,2012,1,0
11733,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,8.3,0,2012,1,1
11734,0,4.0,6,2010,0,0,1,0,0,0,0,0,0,6.6,6,2012,1,1
11735,0,0.0,1,2011,0,0,1,0,0,1,1,1,1,6.2,12,2012,0,1
11736,0,0.0,1,2011,0,0,1,0,0,1,1,1,1,1.3,8,2012,0,0
11737,0,0.0,1,2009,0,0,1,0,0,1,1,1,1,0.4,46,2012,1,0
11738,0,0.0,1,2009,0,0,1,0,0,1,1,1,1,6.7,0,2012,1,1
11739,1,0.0,2,2007,0,0,0,0,1,0,0,0,0,5.0,0,2012,1,0
11740,0,0.0,1,2011,0,0,1,1,1,0,0,0,0,6.0,0,2012,0,1
11741,0,0.0,6,2011,0,0,1,0,0,0,0,0,0,8.2,0,2012,0,1
11742,0,0.0,6,2009,0,0,1,0,0,1,1,1,1,7.3,6,2012,0,1
11743,0,0.0,1,2011,0,0,1,1,0,0,0,0,0,6.7,0,2012,0,1
11744,0,0.0,6,2005,0,0,1,0,0,0,0,0,0,9.5,6,2012,1,1
11745,0,3.0,6,2008,0,0,0,1,0,0,0,0,0,6.8,0,2012,1,1
11746,0,0.0,1,2009,0,0,1,1,0,0,0,0,0,6.0,2,2011,0,1
11747,0,4.0,6,2011,0,0,1,1,0,0,0,0,0,6.0,0,2013,0,1
11748,0,0.0,6,2010,0,0,1,0,1,0,0,0,0,9.0,6,2014,1,1
11749,0,0.0,1,2010,0,0,1,0,0,0,0,0,0,7.7,6,2011,0,1
11750,0,4.0,1,2009,0,0,1,1,0,1,1,1,1,10.0,6,2011,0,1
11751,0,4.0,6,2009,0,0,1,0,1,1,1,1,1,6.0,0,2011,0,1
11752,0,4.0,6,2009,0,0,1,0,1,1,1,1,1,0.0,62,2011,0,0
11753,0,4.0,6,2009,0,0,1,0,1,1,1,1,1,0.0,42,2011,0,0
11754,0,4.0,6,2009,0,0,1,0,1,1,1,1,1,0.0,26,2011,0,0
11755,0,4.0,6,2009,0,0,1,0,1,1,1,1,1,2.3,6,2011,0,0
11756,0,4.0,6,2009,0,0,1,0,1,1,1,1,1,0.0,46,2011,0,0
11758,0,4.0,6,2009,0,0,1,1,0,1,1,1,1,7.5,4,2011,1,1
11759,0,4.0,6,2009,0,0,1,1,0,1,1,1,1,7.5,4,2011,1,1
11760,0,4.0,1,2008,0,0,1,1,0,1,1,1,1,6.0,2,2012,1,1
11761,0,4.0,1,2008,0,0,1,1,0,1,1,1,1,1.0,2,2012,1,0
11762,0,4.0,6,2005,0,0,1,1,1,1,1,1,1,8.2,0,2012,1,1
11765,0,4.0,1,2010,0,0,0,0,0,1,1,1,1,8.5,0,2012,1,1
11766,0,4.0,1,2010,0,0,0,0,0,1,1,1,1,8.5,0,2012,1,1
11767,1,4.0,1,2011,0,0,0,1,1,0,0,0,0,1.5,0,2012,0,0
11768,1,4.0,1,2011,0,0,0,1,1,0,0,0,0,6.0,0,2012,0,1
11769,0,4.0,6,2011,0,0,1,0,0,0,0,0,0,6.5,0,2012,0,1
11770,1,4.0,6,2001,0,0,1,0,0,0,0,0,0,9.5,6,2012,1,1
11771,0,4.0,6,2009,0,0,1,1,0,0,0,0,0,5.8,0,2012,1,0
11772,0,4.0,4,2008,0,0,1,0,1,1,1,1,1,6.5,0,2011,1,1
11773,0,4.0,4,2008,0,0,1,0,1,1,1,1,1,3.0,0,2011,1,0
11774,1,4.0,6,2006,0,0,1,0,1,1,1,1,1,7.6,0,2011,1,1
11775,1,4.0,6,2006,0,0,1,0,1,1,1,1,1,7.6,0,2011,1,1
11776,0,3.0,6,2009,0,0,0,1,0,1,1,1,1,6.0,4,2011,0,1
11777,0,3.0,6,2009,0,0,0,1,0,1,1,1,1,6.0,4,2011,0,1
11778,0,3.0,1,1993,1,0,1,1,0,1,1,1,1,0.0,26,2011,2,0
11779,0,4.0,1,2009,0,0,1,1,1,1,1,1,1,6.0,2,2011,1,1
11780,0,5.0,6,2007,0,0,1,1,0,1,1,1,1,0.1,0,2011,1,0
11781,0,5.0,6,2007,0,0,1,1,0,1,1,1,1,7.0,8,2011,1,1
11782,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,6.9,12,2011,1,1
11783,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,6.9,12,2011,1,1
11785,0,4.0,1,2001,0,0,1,0,1,0,0,0,0,7.0,0,2011,1,1
11786,1,0.0,1,2007,0,0,1,1,1,1,1,1,1,0.5,11,2011,1,0
11787,1,0.0,1,2007,0,0,1,1,1,1,1,1,1,0.5,11,2011,1,0
11788,1,0.0,1,2007,0,0,1,1,1,1,1,1,1,7.0,0,2011,1,1
11789,1,0.0,1,2007,0,0,1,1,1,1,1,1,1,7.0,0,2011,1,1
11790,0,4.0,1,2010,0,0,1,1,1,0,0,0,0,7.2,2,2011,0,1
11791,0,0.0,1,2008,0,0,1,0,1,1,1,1,1,1.5,6,2011,1,0
11792,0,0.0,1,2008,0,0,1,0,1,1,1,1,1,7.6,6,2011,1,1
11793,0,0.0,1,2010,0,0,1,0,0,1,1,1,1,10.0,2,2011,0,1
11794,0,0.0,1,2010,0,0,1,0,0,1,1,1,1,10.0,2,2011,0,1
11795,0,0.0,1,2010,0,0,1,0,0,1,1,1,1,10.0,2,2011,0,1
11796,1,0.0,6,2010,0,0,1,0,0,0,0,0,0,2.7,6,2011,0,0
11797,0,0.0,6,2010,0,0,1,0,1,1,1,1,1,9.7,2,2011,0,1
11798,0,0.0,6,2010,0,0,1,0,1,1,1,1,1,9.7,2,2011,0,1
11799,0,0.0,6,2010,0,0,1,0,0,1,1,1,1,9.2,0,2011,0,1
11800,0,0.0,6,2010,0,0,1,0,0,1,1,1,1,9.2,0,2011,0,1
11801,0,4.0,6,2007,0,0,1,0,1,1,1,1,1,7.5,8,2011,0,1
11802,1,2.0,6,2008,0,0,1,0,1,0,0,0,0,6.0,0,2015,1,1
11803,0,4.0,6,2007,0,0,1,0,1,1,1,1,1,1.9,2,2011,0,0
11804,1,0.0,6,2010,0,0,1,1,0,0,0,0,0,4.5,0,2011,0,0
11805,1,0.0,6,2010,0,0,1,1,0,0,0,0,0,2.4,2,2011,0,0
11806,0,0.0,6,2009,0,0,0,1,0,1,1,1,1,10.0,2,2011,0,1
11807,0,2.0,7,2005,0,0,0,1,0,0,0,0,0,6.0,2,2011,1,1
11808,0,0.0,6,2010,0,0,0,0,0,1,1,1,1,10.0,0,2011,0,1
11809,0,0.0,6,2010,0,0,1,1,0,1,1,1,1,6.0,0,2012,0,1
11810,0,0.0,6,2010,0,0,1,1,0,1,1,1,1,6.0,0,2012,0,1
11811,0,4.0,1,2010,0,0,1,1,1,1,1,1,1,2.0,26,2014,1,0
11812,0,4.0,1,2010,0,0,1,1,1,1,1,1,1,0.2,50,2014,1,0
11813,0,0.0,6,2010,0,0,0,1,0,1,1,1,1,10.0,0,2011,0,1
11814,0,0.0,6,2006,0,0,1,0,0,1,1,1,1,7.0,6,2011,1,1
11815,1,0.0,1,2009,0,0,1,0,0,0,0,0,0,9.7,6,2011,0,1
11816,1,0.0,6,2010,0,0,1,0,0,1,1,1,1,1.5,0,2011,0,0
11817,1,0.0,6,2010,0,0,1,0,0,1,1,1,1,3.2,0,2011,0,0
11818,1,0.0,6,2010,0,0,1,0,0,1,1,1,1,0.0,46,2011,0,0
11819,1,4.0,4,2007,0,0,1,1,1,1,1,1,1,7.9,6,2011,1,1
11820,1,4.0,4,2007,0,0,1,1,1,1,1,1,1,7.9,6,2011,1,1
11821,1,4.0,6,2009,0,0,1,0,1,0,0,0,0,7.7,6,2011,0,1
11823,0,4.0,6,2008,0,0,1,0,1,0,0,0,0,10.0,0,2013,1,1
11824,0,0.0,1,2010,0,0,1,1,0,0,0,0,0,6.8,6,2011,0,1
11825,0,0.0,1,2008,0,0,1,0,1,0,0,0,0,7.2,2,2014,1,1
11826,1,4.0,6,2010,0,3,1,1,1,1,1,1,1,6.7,6,2011,0,1
11827,1,4.0,6,2010,0,3,1,1,1,1,1,1,1,6.7,6,2011,0,1
11828,1,5.0,6,2010,0,0,1,1,0,1,1,1,1,0.7,26,2011,0,0
11829,1,5.0,6,2010,0,0,1,1,0,1,1,1,1,7.5,0,2011,0,1
11830,1,5.0,6,2010,0,0,1,1,0,1,1,1,1,0.0,46,2011,0,0
11831,0,0.0,2,2010,0,0,0,1,0,1,1,1,1,7.9,6,2011,0,1
11832,0,0.0,2,2010,0,0,0,1,0,1,1,1,1,7.9,6,2011,0,1
11833,0,0.0,2,2010,0,0,0,1,0,1,1,1,1,7.9,6,2011,0,1
11834,1,0.0,6,2005,0,0,1,0,0,0,0,0,0,0.4,0,2010,1,0
11835,0,5.0,6,2009,0,0,1,1,0,1,1,1,1,9.5,0,2010,0,1
11836,0,0.0,6,2009,0,0,1,0,0,0,0,0,0,8.8,4,2010,0,1
11837,1,0.0,6,2008,0,0,1,1,0,1,1,1,1,8.9,4,2010,1,1
11838,0,2.0,1,2009,0,0,1,1,0,1,1,1,1,9.3,8,2010,0,1
11839,0,4.0,3,2009,0,0,0,1,1,1,1,1,1,9.6,6,2010,0,1
11840,1,0.0,6,2009,0,0,1,0,0,0,0,0,0,9.7,4,2010,0,1
11841,0,6.0,6,2009,0,0,0,1,1,1,1,1,1,0.2,4,2010,0,0
11842,0,6.0,6,2009,0,0,0,1,1,1,1,1,1,0.2,4,2010,0,0
11843,0,6.0,6,2009,0,0,0,1,1,1,1,1,1,8.5,2,2010,0,1
11844,0,6.0,6,2009,0,0,0,1,1,1,1,1,1,8.5,2,2010,0,1
11845,0,0.0,1,2009,0,0,1,1,1,0,0,0,0,6.2,0,2010,0,1
11846,0,3.0,1,2007,0,0,1,1,1,0,0,0,0,0.0,46,2012,1,0
11847,0,3.0,1,2007,0,0,1,1,1,0,0,0,0,0.0,0,2012,1,0
11848,0,3.0,1,2007,0,0,1,1,1,0,0,0,0,6.0,0,2012,1,1
11849,1,0.0,1,2009,0,0,0,1,0,0,0,0,0,6.2,14,2010,0,1
11850,1,0.0,6,2009,0,0,1,0,0,0,0,0,0,9.4,6,2010,0,1
11851,1,0.0,6,2008,0,0,1,0,0,0,0,0,0,6.0,4,2010,0,1
11852,0,0.0,6,2009,0,0,1,0,1,1,1,1,1,8.4,8,2010,0,1
11853,0,0.0,1,2009,0,0,1,1,1,0,0,0,0,0.3,2,2010,0,0
11854,0,0.0,1,2009,0,0,1,1,1,0,0,0,0,6.0,0,2010,0,1
11855,0,4.0,1,2002,0,0,1,0,1,0,0,0,0,6.5,0,2010,1,1
11856,0,0.0,6,2009,0,0,1,0,0,0,0,0,0,6.3,8,2010,0,1
11857,0,3.0,1,2009,0,0,1,1,1,0,0,0,0,7.9,1,2010,0,1
11858,0,3.0,6,2008,0,0,1,1,0,1,1,1,1,10.0,4,2010,0,1
11859,0,3.0,6,2008,0,0,1,1,0,1,1,1,1,10.0,4,2010,0,1
11860,0,0.0,6,2009,0,0,1,0,0,1,1,1,1,5.2,8,2010,0,0
11861,0,0.0,6,2009,0,0,1,0,0,1,1,1,1,5.2,8,2010,0,0
11862,0,0.0,6,2009,0,0,1,0,0,1,1,1,1,6.0,2,2010,0,1
11863,0,0.0,6,2009,0,0,1,0,0,1,1,1,1,6.0,2,2010,0,1
11864,1,0.0,6,2009,0,0,1,0,0,0,0,0,0,6.5,3,2010,0,1
11865,1,3.0,1,2005,0,1,1,1,0,1,1,1,1,6.0,2,2011,1,1
11866,0,0.0,6,2008,0,0,1,0,0,0,0,0,0,6.0,0,2010,1,1
11867,0,4.0,6,2007,0,0,1,1,1,1,1,1,1,6.5,6,2010,1,1
11868,0,4.0,6,2007,0,0,1,1,1,1,1,1,1,6.5,6,2010,1,1
11869,1,0.0,6,2009,0,0,0,1,0,1,1,1,1,9.6,14,2010,0,1
11870,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,6.5,0,2010,1,1
11871,1,5.0,1,1996,1,2,1,1,0,1,1,1,1,5.3,0,2010,2,0
11872,0,0.0,6,2009,0,0,1,1,0,1,1,1,1,6.0,2,2010,0,1
11873,1,0.0,6,2009,0,0,1,1,0,1,1,1,1,8.8,0,2010,0,1
11874,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,6.0,2,2010,1,1
11875,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,6.0,2,2010,1,1
11876,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,6.0,2,2010,1,1
11877,0,4.0,1,2007,0,0,1,1,1,0,0,0,0,3.5,10,2009,1,0
11878,0,4.0,1,2007,0,0,1,1,1,0,0,0,0,6.0,6,2009,1,1
11879,1,4.0,1,2007,0,0,1,1,0,0,0,0,0,8.0,6,2010,1,1
11880,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,7.5,5,2009,1,1
11881,0,4.0,6,2008,0,0,1,1,0,0,0,0,0,3.5,6,2010,0,0
11882,0,2.0,6,2007,0,0,1,1,0,1,1,1,1,6.5,0,2010,1,1
11883,0,4.0,2,2007,0,0,1,1,1,0,0,0,0,2.0,30,2009,1,0
11884,0,4.0,2,2007,0,0,1,1,1,0,0,0,0,0.5,36,2009,1,0
11885,0,4.0,2,2007,0,0,1,1,1,0,0,0,0,7.0,0,2009,1,1
11886,0,4.0,6,2008,0,0,1,1,0,0,0,0,0,6.0,10,2010,0,1
11887,0,0.0,1,2007,0,0,1,1,1,1,1,1,1,3.0,10,2013,1,0
11888,1,4.0,6,2000,1,0,0,1,0,1,1,1,1,8.0,0,2012,1,1
11889,1,0.0,6,2007,0,0,1,1,0,1,1,1,1,9.5,0,2009,0,1
11891,0,4.0,2,2013,0,0,0,1,0,1,1,1,1,9.5,0,2013,0,1
11892,1,2.0,6,2008,0,0,1,1,1,0,0,0,0,1.0,4,2014,1,0
11893,1,2.0,6,2008,0,0,1,1,1,0,0,0,0,0.0,20,2014,1,0
11894,1,2.0,1,2003,0,0,1,1,1,1,1,1,1,9.0,4,2010,1,1
11895,1,2.0,1,2003,0,0,1,1,1,1,1,1,1,0.0,66,2010,1,0
11896,1,2.0,1,2003,0,0,1,1,1,1,1,1,1,0.0,0,2010,1,0
11897,0,0.0,6,2008,0,0,1,1,0,0,0,0,0,6.3,4,2009,0,1
11898,0,0.0,2,2008,0,0,1,1,1,1,1,1,1,7.5,4,2009,0,1
11899,1,0.0,6,2008,0,0,1,1,0,1,1,1,1,0.0,14,2009,0,0
11900,1,0.0,6,2008,0,0,1,1,0,1,1,1,1,0.0,14,2009,0,0
11902,0,0.0,1,2007,0,0,1,1,0,1,1,1,1,7.0,4,2009,1,1
11903,1,0.0,1,2009,0,0,1,0,0,1,1,1,1,8.5,6,2011,0,1
11904,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,9.8,2,2010,0,1
11905,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,9.8,2,2010,0,1
11906,0,0.0,6,2009,0,0,1,1,0,1,1,1,1,6.0,0,2010,0,1
11907,0,3.0,1,2009,0,0,1,1,1,0,0,0,0,7.6,8,2010,0,1
11910,1,0.0,6,2009,0,0,0,0,0,0,0,0,0,6.0,5,2010,0,1
11911,0,4.0,6,2009,0,0,1,1,0,1,1,1,1,9.5,3,2010,0,1
11912,0,0.0,1,2005,0,0,1,1,1,0,0,0,0,9.5,0,2010,1,1
11913,0,0.0,1,2008,1,0,1,1,0,1,1,1,1,7.3,4,2009,0,1
11914,1,0.0,6,2007,0,0,1,1,0,0,0,0,0,6.3,2,2009,0,1
11916,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,7.0,8,2009,0,1
11917,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,7.0,8,2009,0,1
11918,1,0.0,1,2008,0,0,1,1,0,1,1,1,1,9.0,0,2009,0,1
11919,1,0.0,1,2008,0,0,1,1,0,1,1,1,1,9.0,0,2009,0,1
11920,1,0.0,6,2007,0,0,1,1,0,1,1,1,1,6.0,5,2009,0,1
11921,0,0.0,6,2006,0,0,1,1,0,1,1,1,1,4.5,18,2009,1,0
11922,0,0.0,6,2006,0,0,1,1,0,1,1,1,1,6.0,6,2009,1,1
11923,1,4.0,6,2007,0,0,1,1,0,1,1,1,1,3.5,12,2009,0,0
11924,1,4.0,6,2007,0,0,1,1,0,1,1,1,1,6.0,12,2009,0,1
11925,0,3.0,1,2008,0,0,1,1,1,0,0,0,0,6.0,5,2009,0,1
11926,0,3.0,1,2008,0,0,1,1,1,0,0,0,0,0.0,22,2009,0,0
11928,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,0.0,68,2009,1,0
11929,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,1.0,12,2009,1,0
11930,0,4.0,6,2010,0,0,0,0,1,0,0,0,0,6.2,6,2011,0,1
11931,1,4.0,5,2007,0,0,1,0,1,0,0,0,0,6.5,6,2009,0,1
11932,1,4.0,5,2007,0,0,1,0,1,0,0,0,0,5.0,8,2009,0,0
11933,0,4.0,6,2006,0,0,1,0,0,0,0,0,0,6.3,0,2016,1,1
11934,0,4.0,1,2000,0,0,1,1,1,0,0,0,0,7.5,4,2008,1,1
11935,0,4.0,1,2006,0,0,1,0,0,0,0,0,0,3.0,8,2009,1,0
11936,0,4.0,1,2006,0,0,1,0,0,0,0,0,0,7.0,12,2009,1,1
11937,1,4.0,4,1999,0,0,1,1,0,0,0,0,0,0.0,0,2009,1,0
11938,1,4.0,4,1999,0,0,1,1,0,0,0,0,0,0.0,46,2009,1,0
11939,1,4.0,4,1999,0,0,1,1,0,0,0,0,0,0.0,26,2009,1,0
11940,1,4.0,1,2007,0,0,1,1,0,0,0,0,0,7.5,4,2008,0,1
11941,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,7.0,4,2008,0,1
11942,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,5.0,7,2008,0,0
11943,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,1.0,28,2008,0,0
11944,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,0.0,0,2008,0,0
11945,1,4.0,6,2006,0,0,1,0,0,0,0,0,0,6.3,8,2008,1,1
11946,1,4.0,6,2006,0,0,1,0,0,0,0,0,0,0.5,24,2008,1,0
11947,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,6.0,0,2008,0,1
11948,1,4.0,2,2002,0,0,1,1,0,0,0,0,0,2.0,26,2008,1,0
11949,1,4.0,2,2002,0,0,1,1,0,0,0,0,0,7.0,10,2008,1,1
11952,1,4.0,6,2003,0,0,1,0,0,1,1,1,1,3.0,18,2008,1,0
11953,1,4.0,6,2006,0,0,1,1,0,0,0,0,0,6.0,12,2008,1,1
11954,1,4.0,1,2007,0,0,0,0,1,1,1,1,1,4.0,36,2008,0,0
11955,1,4.0,1,2007,0,0,0,0,1,1,1,1,1,4.0,36,2008,0,0
11956,1,4.0,1,2007,0,0,0,0,1,1,1,1,1,5.0,6,2008,0,0
11957,1,4.0,1,2007,0,0,0,0,1,1,1,1,1,5.0,6,2008,0,0
11958,0,4.0,6,2007,0,0,1,0,0,0,0,0,0,6.0,6,2008,0,1
11959,1,4.0,6,2004,0,0,1,0,0,1,1,1,1,2.0,12,2008,0,0
11960,1,4.0,6,2004,0,0,1,0,0,1,1,1,1,2.0,12,2008,0,0
11961,1,4.0,6,2004,0,0,1,0,0,1,1,1,1,7.0,16,2008,0,1
11962,1,4.0,6,2004,0,0,1,0,0,1,1,1,1,7.0,16,2008,0,1
11963,1,4.0,6,2004,0,0,1,0,0,0,0,0,0,6.0,14,2008,0,1
11964,0,4.0,1,2006,0,0,1,1,0,0,0,0,0,6.9,0,2011,1,1
11965,0,4.0,1,2006,0,0,1,1,0,0,0,0,0,0.0,0,2011,1,0
11966,1,4.0,6,2006,0,0,1,0,1,0,0,0,0,10.0,6,2011,1,1
11967,0,3.0,6,2005,0,0,1,1,0,1,1,1,1,8.3,10,2008,1,1
11968,1,4.0,6,2004,0,0,1,1,0,0,0,0,0,7.5,8,2008,0,1
11969,0,4.0,1,2007,0,0,1,1,1,1,1,1,1,7.5,6,2008,0,1
11972,1,4.0,1,2004,0,0,1,0,1,0,0,0,0,3.5,54,2008,0,0
11973,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,6.5,16,2008,0,1
11974,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,6.5,16,2008,0,1
11975,1,4.0,6,2004,0,0,1,0,0,1,1,1,1,4.0,16,2008,1,0
11976,1,4.0,6,2004,0,0,1,0,0,1,1,1,1,0.0,24,2008,1,0
11977,0,4.0,6,2006,0,0,0,0,0,1,1,1,1,4.3,14,2008,0,0
11978,0,4.0,6,2006,0,0,0,0,0,1,1,1,1,6.0,12,2008,0,1
11979,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,6.0,16,2008,1,1
11980,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,6.0,16,2008,1,1
11981,1,2.0,6,2007,0,1,1,1,0,1,1,1,1,6.0,6,2008,0,1
11982,1,4.0,1,2004,0,0,1,0,1,0,0,0,0,2.0,52,2008,0,0
11983,0,4.0,6,2006,0,0,1,0,1,1,1,1,1,6.0,12,2008,0,1
11984,1,4.0,6,2004,0,0,1,0,0,1,1,1,1,0.5,40,2008,1,0
11986,1,4.0,6,2005,0,0,0,1,0,0,0,0,0,7.5,4,2008,1,1
11987,0,4.0,6,2006,0,0,1,0,1,1,1,1,1,2.3,16,2008,0,0
11988,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,6.0,10,2008,1,1
11989,0,5.0,2,2006,1,0,1,1,0,1,1,1,1,7.4,0,2012,1,1
11990,0,5.0,2,2006,1,0,1,1,0,1,1,1,1,7.4,0,2012,1,1
11991,0,4.0,2,2012,0,0,1,0,0,1,1,1,1,8.0,0,2012,0,1
11992,0,4.0,2,2012,0,0,1,0,0,1,1,1,1,8.0,0,2012,0,1
11993,0,4.0,2,2012,0,0,1,0,0,1,1,1,1,6.3,0,2012,0,1
11994,1,4.0,1,2008,0,0,1,0,0,0,0,0,0,6.3,0,2014,1,1
11997,1,6.0,6,2006,0,0,1,1,0,0,0,0,0,2.0,24,2008,0,0
11998,1,6.0,6,2006,0,0,1,1,0,0,0,0,0,2.0,16,2008,0,0
11999,1,6.0,6,2006,0,0,1,1,0,0,0,0,0,4.0,0,2008,0,0
12000,0,4.0,1,1998,1,0,1,1,0,0,0,0,0,9.7,0,2015,2,1
12001,1,4.0,1,1998,1,0,1,1,0,0,0,0,0,9.7,0,2009,1,1
12002,1,4.0,1,2005,1,0,1,0,0,0,0,0,0,0.0,20,2011,1,0
12003,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,6.0,0,2014,1,1
12004,1,4.0,6,2006,0,0,1,0,0,1,1,1,1,6.0,0,2013,1,1
12006,1,4.0,2,2010,0,0,1,1,0,1,1,1,1,10.0,0,2011,1,1
12007,1,5.0,2,2010,0,0,1,1,0,0,0,0,0,8.0,0,2012,1,1
12008,0,4.0,6,2006,0,0,1,1,0,1,1,1,1,3.0,18,2008,1,0
12009,0,4.0,6,2006,0,0,1,1,0,1,1,1,1,3.0,18,2008,1,0
12010,0,4.0,6,2006,0,0,1,1,0,1,1,1,1,4.0,4,2008,1,0
12011,0,4.0,6,2006,0,0,1,1,0,1,1,1,1,4.0,4,2008,1,0
12012,0,4.0,6,2006,0,0,1,1,0,1,1,1,1,7.0,14,2008,1,1
12013,0,4.0,6,2006,0,0,1,1,0,1,1,1,1,7.0,14,2008,1,1
12014,1,4.0,6,2006,0,0,0,0,0,1,1,1,1,8.3,0,2012,1,1
12015,1,4.0,6,2006,0,0,0,0,0,1,1,1,1,8.3,14,2008,0,1
12016,1,4.0,6,2006,0,0,0,0,0,1,1,1,1,5.0,18,2008,0,0
12017,1,4.0,6,2006,0,0,1,1,1,1,1,1,1,2.0,22,2008,0,0
12018,1,4.0,6,2006,0,0,1,1,1,1,1,1,1,2.0,22,2008,0,0
12019,1,4.0,6,2006,0,0,1,1,1,1,1,1,1,1.5,46,2008,0,0
12020,1,4.0,6,2006,0,0,1,1,1,1,1,1,1,1.5,46,2008,0,0
12021,1,4.0,6,2006,0,0,1,1,1,1,1,1,1,6.0,14,2008,0,1
12022,1,4.0,6,2006,0,0,1,1,1,1,1,1,1,6.0,14,2008,0,1
12023,1,4.0,1,2006,0,0,1,0,0,1,1,1,1,0.0,20,2009,1,0
12024,1,4.0,1,2006,0,0,1,0,0,1,1,1,1,0.0,24,2009,1,0
12025,0,4.0,6,2006,0,0,1,1,1,1,1,1,1,4.3,18,2008,0,0
12026,0,4.0,6,2006,0,0,1,1,1,1,1,1,1,6.0,0,2008,0,1
12027,0,4.0,6,2006,0,0,1,1,1,1,1,1,1,1.5,34,2008,0,0
12028,1,3.0,2,2008,0,0,0,1,0,1,1,1,1,7.5,0,2009,0,1
12029,1,4.0,1,2006,0,0,1,0,0,1,1,1,1,3.0,34,2009,1,0
12030,1,4.0,2,2005,0,0,1,1,0,1,1,1,1,8.2,0,2010,1,1
12031,1,4.0,2,2004,0,0,0,0,0,1,1,1,1,3.3,38,2008,0,0
12032,1,4.0,2,2004,0,0,0,0,0,1,1,1,1,3.5,36,2008,0,0
12033,1,4.0,2,2004,0,0,0,0,0,1,1,1,1,6.5,12,2008,0,1
12034,1,4.0,2,2008,0,0,1,1,0,0,0,0,0,10.0,0,2012,1,1
12035,1,4.0,2,2008,0,0,1,1,0,0,0,0,0,6.5,0,2009,0,1
12036,0,4.0,2,2007,0,0,1,1,1,1,1,1,1,3.0,16,2008,0,0
12037,0,4.0,2,2007,0,0,1,1,1,1,1,1,1,4.0,54,2008,0,0
12038,0,4.0,2,2007,0,0,1,1,1,1,1,1,1,6.0,8,2008,0,1
12039,0,4.0,6,2004,0,0,0,1,1,0,0,0,0,7.3,1,2010,1,1
12040,1,4.0,2,2004,0,0,1,0,0,1,1,1,1,7.8,2,2012,1,1
12041,0,3.0,2,2007,0,0,1,1,0,1,1,1,1,6.5,8,2008,0,1
12042,0,4.0,2,2007,0,0,1,0,1,1,1,1,1,6.5,8,2008,0,1
